,token,tot_all,tot_p1,tot_p2,tot_p3
1701,small,1.5334589217791963,1.4973434229592657,1.6746808157851103,1.740668342176301
1702,smaller,0.24477748047179662,0.26565770407341815,0.24042447355330793,0.26994321884017497
1703,smart,0.8951176491762757,0.9982289486395105,1.011440888741502,0.9773806199385646
1704,soar,0.1259884090663659,0.18515536950571568,0.18239097993699221,0.07446709485246207
1705,social,0.6143434803998032,0.6037675092577685,0.6964019233957884,0.6981290142418318
1706,societi,0.29397295448818705,0.28980840444372885,0.3730724589620295,0.31648515312296377
1707,softwar,0.6671386232466613,0.6762196103687007,0.6466589288675179,0.7912128828074094
1708,solar,0.1811833311335357,0.16905490259217518,0.1077764881445863,0.1117006422786931
1709,solid,0.1895825584046268,0.14490420222186443,0.18239097993699221,0.26063483198361725
1710,solut,0.7343324414153898,0.9177266140718081,0.663239927043608,0.7632877222377362
1711,solv,0.5219519804178016,0.4669135404926743,0.505720444370751,0.7167457879549475
1712,somebodi,0.22077968826867927,0.24955723715987763,0.2652959708174432,0.27925160569673274
1713,somehow,0.3023721817592781,0.3300595717275801,0.36478195987398443,0.32579353997952154
1714,someon,3.089715746151354,3.147641281597166,3.31619963521804,3.4627199106394864
1715,someth,2.8809349539842337,3.131540814683626,2.9016746808157854,3.2765521735083314
1716,sometim,0.35756710382644796,0.4186121397520528,0.4228154534903001,0.30717676626640605
1717,somewhat,0.15958531815073013,0.14490420222186443,0.1741004808489471,0.16755096341803966
1718,somewher,0.33116953240301894,0.4830140074062148,0.3067484662576687,0.4281857954016569
1719,son,0.1259884090663659,0.1932056029624859,0.058033493616315705,0.12100902913525086
1720,song,0.13438763633745696,0.2093060698760264,0.09948598905654121,0.1117006422786931
1721,soon,1.2730828763753734,1.400740621478023,1.5751948267285691,1.0239225542213535
1722,sooner,0.12478851945621004,0.1207535018515537,0.1077764881445863,0.12100902913525086
1723,sorri,0.6863368570091553,0.684269843825471,0.7793069142762394,0.6888206273852742
1724,sort,0.3887642336905005,0.4749637739494445,0.36478195987398443,0.4468025691147724
1725,sound,0.7043352011614932,0.6923200772822412,0.6798209252196983,0.8098296565205251
1726,sourc,0.9299144478707959,1.0384801159233619,0.7710164151881943,1.0146141673647957
1727,south,0.2555764869631994,0.24955723715987763,0.1741004808489471,0.2513264451270595
1728,space,0.892717869955964,0.9338270809853486,0.9036644005969159,0.9029135250861026
1729,speak,0.5027537466553077,0.4347126066655933,0.5471729398109766,0.4933445033975612
1730,special,0.3239701947420837,0.4669135404926743,0.2901674680815785,0.4095690216885414
1731,specif,0.6023445842982446,0.587667042344228,0.6052064334272923,0.7446709485246207
1732,specul,0.4379597077068909,0.39446143938174205,0.505720444370751,0.46541934282788794
1733,speed,0.29277306487803123,0.37031073901143136,0.2155529762891726,0.37233547426231034
1734,spend,1.3738736036284662,1.3846401545644824,1.5171613331122535,1.4241831890533372
1735,spike,0.1715842142522888,0.16100466913540493,0.11606698723263141,0.1954761239877129
1736,split,0.1775836623030681,0.22540653678956687,0.1741004808489471,0.30717676626640605
1737,spot,0.446358934977982,0.32200933827080985,0.8787929033327806,0.6050451456762542
1738,spread,0.5219519804178016,0.5393656416036066,0.497429945282706,0.45611095597133017
1739,squar,0.2519768181327318,0.24955723715987763,0.24042447355330793,0.2420180582705017
1740,squeez,0.1355875259476128,0.09660280148124295,0.024871497264135303,0.13031741599180863
