,token,tot_all,tot_p1,tot_p2,tot_p3
197,case,1.4715002537069402,1.4989460535560934,1.3361926756845925,1.5937766815292667
198,cash,2.1142245024525006,2.0454368022484193,2.2682283074892773,2.0206811497960344
199,catch,0.29599143034335007,0.31228042782418614,0.2721873968987133,0.3035765107674794
200,caus,0.9810001691379602,0.9836833476461863,0.9732761464863081,0.986623659994308
201,celebr,0.3777414444381801,0.5386837379967211,0.3794127350709337,0.18024855326819086
202,central,1.2262502114224503,1.4364899679912562,0.9897723523589576,1.2427663409543688
203,ceo,0.5807069966736201,0.6011398235615583,0.6268558231606731,0.5027985959586377
204,certain,0.8879742910300501,0.7260519946912327,0.9567799406136588,1.0055971919172755
205,chain,0.7864915149123303,0.741666016082442,0.7258330583965688,0.9107295323024381
206,challeng,0.3298190223825901,0.41377156686704664,0.28868360277136257,0.2751162128830282
207,chanc,0.7188363308338501,0.8119291123428839,0.6021115143516992,0.7399677449957309
208,chang,2.3228279866944805,2.381138262159419,2.416694160343121,2.1440091072953233
209,channel,0.5891638946834301,0.6870169412132094,0.4783899703068294,0.597666255573475
210,charg,0.48204318655917006,0.5464907486923256,0.44539755856153085,0.4458780001897353
211,chart,0.9133449850594801,0.8119291123428839,0.791817881887166,1.1763589792239826
212,cheap,0.44821559451993004,0.4215785775626512,0.4206532497525569,0.5122853619201215
213,cheaper,0.28471556633027006,0.3044734171285815,0.29693170570768723,0.246655914998577
214,check,1.9197158482268704,1.7799984385978609,1.9135598812273176,2.0965752774879043
215,cheer,0.32136212437278006,0.2888593957373722,0.395908940943583,0.2751162128830282
216,china,1.8295089361222303,3.107190256850652,1.2372154404486968,0.9581633621098568
217,chines,0.43975869651012006,0.6245608556483723,0.32167601451666117,0.351010340574898
218,choic,0.4623104245362801,0.4215785775626512,0.5526228967337512,0.4079309363438004
219,choos,0.7244742628403901,0.6948239519088142,0.6845925437149456,0.806375106726117
220,christma,0.5243276766082201,0.12491217112967445,0.255691191026064,1.3186604686462384
221,circul,0.3241810903760501,0.2732453743461628,0.255691191026064,0.46485153211270275
222,citi,0.5440604386311101,0.40596455617144195,0.3876608380072583,0.8917560003794706
223,citizen,0.43412076450358006,0.6245608556483723,0.3464203233256351,0.3035765107674794
224,claim,0.7836725489090602,0.7494730267780467,0.6598482349059717,0.9676501280713404
225,class,0.42284490049050005,0.4215785775626512,0.4289013526888816,0.41741770230528413
226,clear,0.9218018830692901,0.9134202513857443,0.9567799406136588,0.8917560003794706
227,click,0.4961380165755201,0.4606136310406745,0.5278785879247773,0.5027985959586377
228,client,0.31572419236624005,0.3435084706066047,0.28043549983503796,0.32255004269044685
229,close,1.1980605513897502,1.1164025294714652,1.3444407786209172,1.128925149416564
230,cloud,0.31572419236624005,0.2888593957373722,0.26393929396238863,0.4079309363438004
231,code,1.0542932852229803,0.9758763369505816,1.0640052787858794,1.1384119153780476
232,coin,4.862716355640751,4.520259192755094,5.014846585285385,5.103880087278247
233,coinbas,2.604724587021481,2.537278476071512,2.7961068954140544,2.4665591499857697
234,cold,0.8738794610137001,0.7338590053868375,0.8413064995051138,1.0814913196091454
235,collaps,0.42284490049050005,0.5152627059099071,0.28043549983503796,0.47433829807418654
236,collect,0.6427242487455601,0.6479818877351862,0.6103596172880237,0.6735603832653448
237,combin,0.33263798838586006,0.40596455617144195,0.28868360277136257,0.29408974480599565
238,come,4.307380052996561,4.098680615192443,4.470471791487958,4.373399108244
239,comment,1.0514743192197102,1.1398235615582792,0.9650280435499835,1.0435442557632104
240,common,0.45385352652647004,0.4449996096494652,0.4371494556252062,0.4838250640356702
241,communiti,1.5447933697919602,1.5770161605121398,1.534147146156384,1.5178825538373968
242,compani,2.0973107064328804,2.3342961979857915,1.86407126360937,2.077601745564937
243,compar,0.8315949709646501,0.8587711765165118,0.7258330583965688,0.9202162982639218
244,complet,1.3220950555336304,1.3584198610352096,1.2042230287033984,1.4135281282610757
245,comput,1.03737948920336,0.9914903583417909,1.0145166611679313,1.1194383834550803
246,concept,0.42002593448723,0.41377156686704664,0.4289013526888816,0.41741770230528413
247,concern,0.7695777188927101,0.741666016082442,0.7340811613328935,0.8443221705720519
248,confirm,0.7921294469188702,0.8353501444296979,0.6598482349059717,0.8917560003794706
249,confus,0.45385352652647004,0.382543524084628,0.5443747937974266,0.4363912342282516
250,connect,0.7075604668207701,0.8119291123428839,0.5691191026064005,0.7399677449957309
251,consid,1.3502847155663305,1.2257006792099305,1.418673705047839,1.4230148942225596
252,constant,0.36364661442183005,0.31228042782418614,0.45364566149785546,0.32255004269044685
253,consum,0.3241810903760501,0.3357014599110001,0.29693170570768723,0.34152357461341426
